Date,Consumption,Price
2016-12-10,10.51232802,769.838289
2016-12-11,10.90352883,772.526139
2016-12-12,10.94365163,769.51098
2016-12-13,11.22451825,777.891976
2016-12-14,10.87343321,775.318035
2016-12-15,10.67231258,776.532041
2016-12-16,10.76105841,775.881599
2016-12-17,10.99923388,780.967423
2016-12-18,10.65316594,788.77705
2016-12-19,10.7265438,789.553658
2016-12-20,10.43820428,790.852103
2016-12-21,10.76890424,799.216308
2016-12-22,11.1201652,833.109239
2016-12-23,11.3262959,859.476476
2016-12-24,11.25034968,917.945464
2016-12-25,11.51072567,892.736547
2016-12-26,11.41308555,896.960887
2016-12-27,11.60836579,904.871122
2016-12-28,11.67499553,932.339786
2016-12-29,11.61688713,979.237194
2016-12-30,11.71250774,971.049353
2016-12-31,11.87085277,959.491368
2017-01-01,11.81432761,966.567909
2017-01-02,12.04066748,998.079443
2017-01-03,12.17068308,1018.369458
2017-01-04,12.07927741,1036.750461
2017-01-05,11.96814809,1137.239897
2017-01-06,12.01259841,1002.86
2017-01-07,11.90147613,895.332963
2017-01-08,12.02371627,907.241903
2017-01-09,11.76812518,914.83442
2017-01-10,11.7371148,901.407571
2017-01-11,11.83993387,905.342814
2017-01-12,12.31111991,778.83978
2017-01-13,12.28968637,806.053828
2017-01-14,12.78309406,827.310924
2017-01-15,12.89531405,817.670918
2017-01-16,13.37559845,821.487187
2017-01-17,13.4461124,831.648372
2017-01-18,13.41076043,905.013416
2017-01-19,13.4343331,887.397051
2017-01-20,13.89392984,902.151239
2017-01-21,13.99999279,895.48432
2017-01-22,14.10798377,924.167155
2017-01-23,14.01328496,923.413046
2017-01-24,14.19941759,914.99
2017-01-25,14.47982684,886.142057
2017-01-26,14.55988245,893.60059
2017-01-27,14.66935112,915.431075
2017-01-28,14.62568186,917.259501
2017-01-29,14.84518918,919.385524
2017-01-30,14.92766538,913.074384
2017-01-31,14.87268828,919.543827
2017-02-01,15.46375016,967.177316
2017-02-02,14.61738731,983.683419
2017-02-03,13.49940538,1007.271509
2017-02-04,12.59280629,1016.512888
2017-02-05,11.69452164,1032.71923
2017-02-06,10.81360887,1012.40293
2017-02-07,10.14742233,1023.212862
2017-02-08,8.791259479,1052.411201
2017-02-09,8.992157713,1052.015613
2017-02-10,9.065167459,985.473695
2017-02-11,9.10390835,995.552522
2017-02-12,8.936943988,1008.183418
2017-02-13,9.270868525,998.023605
2017-02-14,9.429043747,1000.296121
2017-02-15,9.367528136,1012.546072
2017-02-16,9.209352915,1013.547121
2017-02-17,9.24450529,1035.50956
2017-02-18,9.385592145,1055.786126
2017-02-19,9.384771434,1059.611435
2017-02-20,9.310287758,1055.94162
2017-02-21,9.091329704,1088.965575
2017-02-22,9.13599981,1128.325769
2017-02-23,9.185313631,1128.462585
2017-02-24,9.353902665,1185.995471
2017-02-25,9.523555274,1185.91222
2017-02-26,9.927252775,1152.505796
2017-02-27,9.890555286,1179.401572
2017-02-28,10.02817924,1195.174074
2017-03-01,10.08322966,1190.498788
2017-03-02,10.14745446,1229.458558
2017-03-03,10.05441686,1257.639297
2017-03-04,9.788221885,1289.034005
2017-03-05,9.564963474,1268.089252
2017-03-06,9.605697519,1278.644279
2017-03-07,9.669357027,1279.930685
2017-03-08,9.710091072,1232.654602
2017-03-09,9.689100142,1149.577012
2017-03-10,9.782824456,1190.701029
2017-03-11,9.945869507,1113.99
2017-03-12,10.02259757,1177.374181
2017-03-13,10.05136851,1226.299808
2017-03-14,10.08014363,1243.587215
2017-03-15,10.08014363,1245
2017-03-16,10.12809657,1257.852613
2017-03-17,10.13969121,1174.776007
2017-03-18,10.26523062,1070.077536
2017-03-19,10.4124393,969.084683
2017-03-20,10.36840148,1016.451782
2017-03-21,10.27827405,1039.352301
2017-03-22,10.49075017,1114.714779
2017-03-23,10.48880726,1038.140962
2017-03-24,10.72374824,1029.479317
2017-03-25,10.48610227,934.055104
2017-03-26,10.49600104,964.688788
2017-03-27,10.45639338,967.964412
2017-03-28,10.58511514,1041.913392
2017-03-29,10.37717806,1044.733653
2017-03-30,9.439186525,1041.343323
2017-03-31,8.145078166,1041.055647
2017-04-01,7.266781837,1081.309342
2017-04-02,6.309144906,1092.4799
2017-04-03,5.76633204,1107.694454
2017-04-04,4.77432136,1149.48146
2017-04-05,4.111303187,1143.453999
2017-04-06,4.222124999,1133.818106
2017-04-07,5.00889693,1192.3
2017-04-08,5.614989288,1193.471113
2017-04-09,6.141433666,1184.616089
2017-04-10,6.498204452,1210.688079
2017-04-11,7.228950974,1210.809409
2017-04-12,7.608385552,1223.071493
2017-04-13,7.975406129,1214.706439
2017-04-14,7.844930499,1175.832758
2017-04-15,7.992541897,1171.510567
2017-04-16,7.940584994,1178.689582
2017-04-17,7.916550091,1177.327725
2017-04-18,7.803584816,1188.308517
2017-04-19,7.857420789,1201.962894
2017-04-20,7.949062303,1210.006338
2017-04-21,8.171633861,1234.812416
2017-04-22,8.131887843,1246.675228
2017-04-23,8.187532268,1241.954858
2017-04-24,8.076243418,1247.602877
2017-04-25,8.092141825,1255.492386
2017-04-26,8.171633861,1277.444117
2017-04-27,8.245577727,1292.80873
2017-04-28,8.001578014,1341.963818
2017-04-29,8.22723223,1349.374115
2017-04-30,8.214020402,1360.781262
2017-05-01,8.42336478,1378.768955
2017-05-02,8.50566621,1430.801742
2017-05-03,8.341084844,1463.671881
2017-05-04,8.508601489,1511.526582
2017-05-05,8.45283425,1544.925513
2017-05-06,8.412999191,1527.20286
2017-05-07,8.540468922,1566.68584
2017-05-08,8.779476203,1566.372853
2017-05-09,8.755576396,1648.717642
2017-05-10,8.960757345,1719.299697
2017-05-11,8.776141775,1779.425439
2017-05-12,9.064622025,1835.265397
2017-05-13,9.07658421,1695.79
2017-05-14,9.147792371,1790.952773
2017-05-15,9.166712028,1794.330074
2017-05-16,9.060025672,1746.932976
2017-05-17,9.127973094,1777.02
2017-05-18,9.778907113,1808.338604
2017-05-19,10.54705696,1891.698409
2017-05-20,11.29372935,1961.337826
2017-05-21,11.76035405,2020.343605
2017-05-22,12.16298615,2019.548831
2017-05-23,13.26628955,2100.894781
2017-05-24,14.02445781,2266.627547
2017-05-25,14.42435785,2422.603808
2017-05-26,14.40940029,2301.487373
2017-05-27,14.58461281,2271.714993
2017-05-28,14.94801842,2052.191153
2017-05-29,15.13477785,2198.401292
2017-05-30,15.32435894,2281.305859
2017-05-31,15.4596116,2193.309809
2017-06-01,15.554288,2300.693462
2017-06-02,15.45960703,2414.25708
2017-06-03,15.78421705,2484.006687
2017-06-04,15.85796383,2548.31
2017-06-05,16.34213938,2530.080705
2017-06-06,16.24732601,2693.520881
2017-06-07,16.57107766,2870.144961
2017-06-08,16.81367681,2691.069516
2017-06-09,17.16520678,2806.286611
2017-06-10,16.74050988,2816.734106
2017-06-11,16.68428207,2908.0082
2017-06-12,16.42238786,2959.041062
2017-06-13,16.26833325,2659.135508
2017-06-14,15.88319444,2706.703046
2017-06-15,15.69832981,2459.969388
2017-06-16,15.6521148,2416.078485
2017-06-17,15.72046481,2483.577188
2017-06-18,15.81345643,2635.1301
2017-06-19,15.98796125,2513.446875
2017-06-20,16.04491046,2596.052308
2017-06-21,16.1495677,2728.967855
2017-06-22,16.03779694,2648.513506
2017-06-23,16.34227636,2680.432985
2017-06-24,16.46009679,2684.597114
2017-06-25,16.08857319,2564.729666
2017-06-26,15.9431936,2503.428155
2017-06-27,15.83011703,2410.526914
2017-06-28,16.10472242,2566.330559
2017-06-29,15.797814,2552.601572
2017-06-30,15.70089123,2535.190677
2017-07-01,15.99151344,2455.658213
2017-07-02,17.04466056,2419.798898
2017-07-03,17.48522817,2511.699458
2017-07-04,17.83005098,2544.292337
2017-07-05,17.69055213,2603.508039
2017-07-06,18.03613287,2608.955005
2017-07-07,17.9290101,2602.133534
2017-07-08,17.9339229,2500.893281
2017-07-09,17.12971226,2554.539413
2017-07-10,17.5639882,2507.298326
2017-07-11,17.88567154,2335.532958
2017-07-12,18.33602822,2307.601035
2017-07-13,18.57728959,2385.726953
2017-07-14,18.61095322,2339.221012
2017-07-15,18.27608385,2217.805548
2017-07-16,19.03285128,1969.521939
2017-07-17,17.681608,1914.617355
2017-07-18,16.92513803,2224.856385
2017-07-19,15.9078611,2307.524178
2017-07-20,15.37189943,2264.40314
2017-07-21,14.84879917,2862.75197
2017-07-22,14.49447667,2670
2017-07-23,13.63013915,2828.260295
2017-07-24,13.9985198,2756.969381
2017-07-25,13.78977107,2759.844521
2017-07-26,13.76521421,2563.464073
2017-07-27,13.74603971,2525.205131
2017-07-28,13.82443562,2665.119923
2017-07-29,13.92106035,2786.07
2017-07-30,13.73903925,2697.856161
2017-07-31,13.45708355,2733.956756
2017-08-01,13.59602728,2858.51
2017-08-02,13.61327277,2731.839924
2017-08-03,13.29766038,2699.873084
2017-08-04,13.47425636,2789.066054
2017-08-05,13.53496992,2857.25032
2017-08-06,13.28338744,3254.702667
2017-08-07,13.21392079,3224.166207
2017-08-08,13.22381368,3391.619862
2017-08-09,13.90223559,3420.114672
2017-08-10,14.76567666,3342.699698
2017-08-11,15.32547608,3422.961368
2017-08-12,15.74013755,3650.410734
2017-08-13,16.84266834,3872.849014
2017-08-14,17.45111153,4056.539338
2017-08-15,18.34106498,4321.51
2017-08-16,18.2830775,4155.6352
2017-08-17,19.12864745,4372.099162
2017-08-18,19.22259921,4276.693473
2017-08-19,19.5232473,4102.570687
2017-08-20,19.18501768,4157.41
2017-08-21,18.9031624,4054.240996
2017-08-22,17.71936693,3997.462706
2017-08-23,18.26428878,4085.361888
2017-08-24,16.73012821,4132.535892
2017-08-25,15.75611616,4310.374258
2017-08-26,14.81682783,4357.339336
2017-08-27,15.17598338,4342.358114
2017-08-28,15.34699385,4340.22
2017-08-29,16.36809436,4383.997067
2017-08-30,16.41732415,4585.478663
2017-08-31,17.53452184,4575.292667
2017-09-01,18.85412914,4739.469833
2017-09-02,19.66478949,4921.45768
2017-09-03,19.40643692,4605.892466
2017-09-04,19.96493492,4614.304072
2017-09-05,20.52526084,4312.106335
2017-09-06,20.21287896,4424.214533
2017-09-07,20.2863698,4612.221235
2017-09-08,20.14385758,4620.804685
2017-09-09,20.33502958,4340.151487
2017-09-10,20.15943849,4325.865032
2017-09-11,20.25472709,4239.831706
2017-09-12,20.22687597,4204.341804
2017-09-13,20.76259378,4163.544879
2017-09-14,20.72827462,3855.562625
2017-09-15,20.81406878,3247.122283
2017-09-16,20.81406878,3725.455917
2017-09-17,21.46611784,3715.875255
2017-09-18,20.98218553,3716.184135
2017-09-19,20.95723736,4099.970117
2017-09-20,20.09772461,3910.096313
2017-09-21,20.72338151,3868.228452
2017-09-22,20.48688083,3617.47
2017-09-23,20.99314641,3615.256116
2017-09-24,20.94839384,3783.96151
2017-09-25,21.01151056,3668.429743
2017-09-26,20.64216623,3919.834169
2017-09-27,21.25773762,3884.867698
2017-09-28,21.27825655,4199.330168
2017-09-29,21.89382794,4186.14868
2017-09-30,21.31929439,4159.147042
2017-10-01,21.01265154,4327.557678
2017-10-02,21.58270722,4381.058041
2017-10-03,22.57571454,4389.745915
2017-10-04,22.35995724,4309.407278
2017-10-05,21.34053157,4216.245182
2017-10-06,21.19584418,4312.60725
2017-10-07,21.66634661,4362.554735
2017-10-08,22.80145261,4421.879516
2017-10-09,23.03135058,4598.489158
2017-10-10,22.55064667,4760.627945
2017-10-11,22.6551454,4746.937791
2017-10-12,23.24033682,4814.909447
2017-10-13,22.75964788,5438.454008
2017-10-14,22.40435443,5634.969555
2017-10-15,22.89710782,5800.263796
2017-10-16,23.40479495,5688.761308
2017-10-17,23.71080933,5752.18579
2017-10-18,24.16639298,5594.588078
2017-10-19,24.93027298,5577.009011
2017-10-20,26.07170487,5699.300996
2017-10-21,26.53000069,5987.37009
2017-10-22,26.2840729,6013.46
2017-10-23,26.21729756,5993.838767
2017-10-24,26.28406542,5905.05879
2017-10-25,27.04076659,5524.056553
2017-10-26,27.23290002,5739.226825
2017-10-27,26.05892216,5890.175173
2017-10-28,24.95025695,5764.27
2017-10-29,25.06035209,5739.353301
2017-10-30,25.22614947,6138.490766
2017-10-31,25.23782112,6123.090964
2017-11-01,25.33519716,6443.116986
2017-11-02,25.23415503,6741.585617
2017-11-03,25.63941589,7036.636955
2017-11-04,26.85519474,7170.66
2017-11-05,26.50399759,7402.852602
2017-11-06,26.12575362,7383.211826
2017-11-07,26.6120689,6961.565859
2017-11-08,26.28784375,7127.153443
2017-11-09,26.36887198,7465.937481
2017-11-10,26.3218973,7154.705514
2017-11-11,24.83949218,6578.086604
2017-11-12,23.05988628,6351.07
2017-11-13,23.01881477,5880.196368
2017-11-14,22.05186292,6536.501331
2017-11-15,22.01808245,6605.953276
2017-11-16,21.74114247,7294
2017-11-17,22.81035599,7839.71199
2017-11-18,24.23124924,7680.417343
2017-11-19,26.26108498,7777.204129
2017-11-20,27.14913718,8035.057864
2017-11-21,28.29093942,8242.038537
2017-11-22,28.18944838,8098.425986
2017-11-23,28.31630283,8242.051059
2017-11-24,27.85115739,8029.540766
2017-11-25,28.30806907,8214.487304
2017-11-26,28.08088327,8793.791479
2017-11-27,27.89896255,9329.889895
2017-11-28,27.41705781,9763.641133
2017-11-29,27.99532853,9944.485737
2017-11-30,28.19498119,9844.372532
2017-12-01,29.00679728,9923.515477
2017-12-02,28.87038097,10858.83848
2017-12-03,29.16047862,10925.12503
2017-12-04,29.14183009,11269.58527
2017-12-05,29.40361361,11621.23437
2017-12-06,29.69436938,11680.59929
2017-12-07,29.71627867,13624.27868
2017-12-08,29.44807167,16736.81069
2017-12-09,30.49056951,16324.79806
2017-12-10,30.90507094,15221.7508
2017-12-11,31.39611293,15326
2017-12-12,31.54244253,16821.90468
2017-12-13,32.06391884,17604.68964
2017-12-14,32.97684344,16601.09159
2017-12-15,33.33649313,16646.359
2017-12-16,33.25351589,17722.89856
2017-12-17,33.83446155,19363.19412
2017-12-18,34.56572476,18995.48988
2017-12-19,34.81014382,18942.06626
2017-12-20,34.09430766,17685.87911
2017-12-21,33.27586937,16478.76175
2017-12-22,33.64919701,15656.07011
2017-12-23,33.4460217,14090.88809
2017-12-24,33.27901775,14619
2017-12-25,32.21430635,14146.11359
2017-12-26,32.27944279,13916.75108
2017-12-27,32.93091211,15777.09583
2017-12-28,33.4846418,15379.32951
2017-12-29,33.81039395,14446.49232
2017-12-30,34.07097469,14544.52457
2017-12-31,34.42929506,12650.0165
2018-01-01,35.25259585,13880
2018-01-02,35.38696746,13406.56
2018-01-03,34.67564908,14762.1514
2018-01-04,34.49850233,15143.01
2018-01-05,33.10434104,15144.70514
2018-01-06,32.99236571,16951.83558
2018-01-07,32.19221123,17130.47505
2018-01-08,31.59214716,16171.29597
2018-01-09,31.39732917,14993.74
2018-01-10,31.64784672,14415.65152
2018-01-11,32.34372879,14883.32574
2018-01-12,33.31793469,13311.83
2018-01-13,33.24669377,13814.46662
2018-01-14,33.71473245,14197.95539
2018-01-15,33.91085521,13650.77377
2018-01-16,34.45167156,13576.82903
2018-01-17,35.19368481,11391.31216
2018-01-18,35.37684677,11176.87
2018-01-19,35.72064151,11296.60886
2018-01-20,36.83150126,11545.51399
2018-01-21,37.85905812,12770.02794
2018-01-22,38.40494861,11511.24655
2018-01-23,38.98293666,10777.42866
2018-01-24,39.27195968,10845.48186
2018-01-25,39.3473469,11392.93442
2018-01-26,39.86456125,11146.75704
2018-01-27,40.03931464,11098.89283
2018-01-28,39.96259364,11428.12746
2018-01-29,40.15294638,11687.91457
2018-01-30,40.73502274,11156.43005
2018-01-31,39.47324357,9983.900768
2018-02-01,39.84574344,10102.08287
2018-02-02,39.88436697,9010.210912
2018-02-03,39.49951623,8810.23804
2018-02-04,39.77407382,9225.86
2018-02-05,40.66772362,8191.321445
2018-02-06,40.35494372,6901.380797
2018-02-07,41.39111226,7702.859319
2018-02-08,40.42914678,7574.66
2018-02-09,39.77005436,8247.357331
2018-02-10,38.62080545,8697.090747
2018-02-11,37.01834515,8547.49
2018-02-12,35.62892864,8075.85073
2018-02-13,34.67216848,8877.655367
2018-02-14,34.69938155,8517.970231
2018-02-15,33.64911359,9490.720299
2018-02-16,33.23699713,10031.23
2018-02-17,33.41978456,10183.7871
2018-02-18,33.75489485,11107.00013
2018-02-19,33.63303657,10380.3137
2018-02-20,33.07861973,11145.48402
2018-02-21,33.01165737,11231.89412
2018-02-22,33.76958351,10454.57009
2018-02-23,33.70355917,9830.052879
2018-02-24,33.78563657,10158.12175
2018-02-25,34.30031515,9689.099311
2018-02-26,33.85886666,9587.23521
2018-02-27,34.51646651,10299.83524
2018-02-28,34.07028525,10552.23522
2018-03-01,34.58020974,10308.76456
2018-03-02,35.05850693,10899.42593
2018-03-03,36.43167342,11022.34734
2018-03-04,35.91051925,11436.24979
2018-03-05,36.76769651,11469.61213
2018-03-06,37.35279061,11417.39
2018-03-07,38.13368695,10710.95423
2018-03-08,38.77808704,9903.169715
2018-03-09,38.90294619,9293.521291
2018-03-10,38.00993042,9252.754183
2018-03-11,38.65630204,8791.47
2018-03-12,39.1719781,9532.172092
2018-03-13,39.24486644,9112.436276
2018-03-14,38.77115909,9149.626682
2018-03-15,38.11525317,8205.017694
2018-03-16,38.4796503,8261.847228
2018-03-17,38.80760325,8275
2018-03-18,38.89655286,7879.191714
2018-03-19,38.9730277,8197.220466
2018-03-20,38.08520233,8595.824695
2018-03-21,38.66610365,8902.256878
2018-03-22,38.90192147,8899.509257
2018-03-23,38.31705495,8711.271042
2018-03-24,38.86913063,8915.789665
2018-03-25,38.38130005,8531.34
2018-03-26,38.18958947,8447.770939
2018-03-27,39.14816464,8142.19
2018-03-28,38.49633531,7793.051625
2018-03-29,38.84141881,7933.813283
2018-03-30,39.0594064,7079.99
2018-03-31,37.27947849,6848.139463
2018-04-01,37.47184222,6927.728197
2018-04-02,36.71527396,6815.697789
2018-04-03,36.10615033,7046.429366
2018-04-04,35.63657401,7423.769307
2018-04-05,34.80333044,6793.774277
2018-04-06,33.90426142,6779.343198
2018-04-07,35.46600505,6619.19
2018-04-08,35.25232324,6894.930827
2018-04-09,34.96416116,7022.677389
2018-04-10,34.9961914,6775.957991
2018-04-11,35.44444964,6826.017224
2018-04-12,35.38040751,6941.683907
2018-04-13,36.2449121,7917.796086
2018-04-14,35.23931669,7881.307407
2018-04-15,35.7912788,8001.43687
2018-04-16,36.02123243,8355.123692
2018-04-17,36.44213839,8049.75
2018-04-18,36.88907579,7892.1
2018-04-19,38.1903547,8161.446136
2018-04-20,37.70393902,8273.164653
2018-04-21,38.51311531,8865.467145
2018-04-22,38.40809062,8917.926372
2018-04-23,38.82824443,8794.840383
2018-04-24,38.72320139,8934.736707
2018-04-25,37.42775617,9649.005549
2018-04-26,36.13231095,8864.452339
2018-04-27,36.45068712,9280
2018-04-28,35.57862443,8921.54644
2018-04-29,35.77188821,9346.45447
2018-04-30,36.10020733,9389.69
2018-05-01,36.32849158,9241.367911
2018-05-02,36.84709205,9070.332144
2018-05-03,37.11459925,9220.130009
2018-05-04,36.75573172,9730.56991
2018-05-05,37.60973173,9691.780288
2018-05-06,36.53623114,9804.297867
2018-05-07,36.02078989,9600
2018-05-08,35.01620585,9361.614965
2018-05-09,35.70549194,9178.292435
2018-05-10,35.80888399,9304.027178
2018-05-11,35.56129812,9012.613281
2018-05-12,35.87138809,8399.74
2018-05-13,36.40498279,8466.944483
2018-05-14,35.92241185,8688.888029
2018-05-15,36.31607045,8674.606343
2018-05-16,37.15775553,8474.775165
2018-05-17,36.53731703,8342.784851
2018-05-18,37.28403932,8062.433181
2018-05-19,36.89344904,8242.034292
2018-05-20,36.75140994,8241.15
2018-05-21,37.63913706,8519.419816
2018-05-22,37.81668594,8397.837734
2018-05-23,37.21303701,7985.357822
2018-05-24,37.7028478,7502.969691
2018-05-25,38.94301806,7584.462499
2018-05-26,39.45344521,7463.81641
2018-05-27,40.39278217,7335.99
2018-05-28,40.57524381,7346.64
2018-05-29,40.34336153,7108.637964
2018-05-30,41.01260011,7460
2018-05-31,42.10966253,7378.288276
2018-06-01,41.7406022,7487.363738
2018-06-02,41.37154188,7516.065054
2018-06-03,41.33463585,7637.827337
2018-06-04,42.33109873,7707.476544
2018-06-05,43.84979662,7490.74
2018-06-06,43.65164863,7613.824074
2018-06-07,43.43176383,7655.21824
2018-06-08,43.44417502,7686.557641
2018-06-09,43.88859881,7618.11
2018-06-10,43.24968143,7495.885219
2018-06-11,42.42301043,6765.096481
2018-06-12,41.9131866,6880.15
2018-06-13,41.74382566,6553.106353
2018-06-14,42.16720216,6303.972508
2018-06-15,42.5059068,6640.780498
2018-06-16,43.47965032,6391.056146
2018-06-17,44.74974531,6488.11
2018-06-18,45.76582476,6448.545828
2018-06-19,46.30641798,6709.964404
2018-06-20,46.99615225,6741.171615
2018-06-21,47.91514866,6757.527055
2018-06-22,48.00747408,6719.01
2018-06-23,47.9410053,6059.662975
2018-06-24,48.7341661,6177.21
2018-06-25,48.62184489,6150.979112
2018-06-26,48.29474126,6246.482688
2018-06-27,46.81544887,6074.94
2018-06-28,46.24982643,6133.816145
2018-06-29,46.24982643,5853.423402
2018-06-30,45.42315543,6202.50605
2018-07-01,44.37894397,6385.71
2018-07-02,43.60916893,6348.52
2018-07-03,42.41711088,6610.99
2018-07-04,43.11349006,6502.566954
2018-07-05,42.37701638,6584.71802
2018-07-06,42.92474071,6532.95
2018-07-07,43.72962779,6599.399296
2018-07-08,44.36240845,6755.123658
2018-07-09,44.35123013,6703.506864
2018-07-10,45.81922643,6659.95
2018-07-11,45.86370611,6303.642911
2018-07-12,46.04164152,6380.517065
2018-07-13,45.28540353,6244.248233
2018-07-14,44.26225409,6216.371825
2018-07-15,42.86207786,6246.191146
2018-07-16,41.89040916,6349.3
2018-07-17,42.11122258,6728.264562
2018-07-18,43.57915214,7314.775934
2018-07-19,44.65131933,7376.209545
2018-07-20,44.90434965,7470.868106
2018-07-21,44.87206601,7332.107938
2018-07-22,47.06061371,7408.248919
2018-07-23,49.11210758,7398.299716
2018-07-24,49.09217014,7717.666749
2018-07-25,49.22102106,8403.83
2018-07-26,48.96331921,8159.365684
2018-07-27,49.52166767,7930.914507
2018-07-28,49.8652757,8181.26
2018-07-29,49.96995144,8227.608883
2018-07-30,49.45214523,8216.34
2018-07-31,49.87643733,8165.974378
2018-08-01,49.67564478,7727.18
2018-08-02,49.9608296,7604.760194
2018-08-03,50.78649812,7537.347346
2018-08-04,53.03889968,7414.08
2018-08-05,52.82653875,7004.636173
2018-08-06,52.52655507,7031.367304
2018-08-07,52.54878327,6936.688947
2018-08-08,52.71208966,6718.136633
2018-08-09,52.51935694,6281.532861
2018-08-10,53.00118874,6539.292912
2018-08-11,52.67141236,6145.30363
2018-08-12,52.60704137,6234.13
2018-08-13,53.69336113,6313.781753
2018-08-14,53.12551239,6253.192419
2018-08-15,53.50161569,6193.62
2018-08-16,54.11521022,6272.288183
2018-08-17,53.13193413,6313.51
2018-08-18,52.87300644,6582.317285
2018-08-19,52.37977979,6396.714782
2018-08-20,52.37977979,6489.272882
2018-08-21,52.97164556,6257.620518
2018-08-22,52.92231047,6475.9
2018-08-23,52.47841891,6354.59
2018-08-24,52.32595686,6526.36
2018-08-25,51.445053,6690.88
2018-08-26,53.27733056,6737.091801
2018-08-27,55.48616669,6708.7892
2018-08-28,56.13187091,6907.72114
2018-08-29,55.45869619,7072.252318
2018-08-30,56.10700926,7035.053814
2018-08-31,56.8117541,6983.160591
2018-09-01,57.64263961,7016.098903
2018-09-02,55.7511656,7191.08
2018-09-03,53.2365197,7294.270231
2018-09-04,51.49707554,7260.458425
2018-09-05,50.78018317,7359.827759
2018-09-06,50.17088826,6681.01919
2018-09-07,49.89034699,6493.545638
2018-09-08,49.75750236,6395.01
2018-09-09,51.04175014,6185.354031
2018-09-10,50.8870442,6235.831929
2018-09-11,51.92725898,6300.881406
2018-09-12,54.05950266,6279.5
2018-09-13,54.27737822,6324.399963
2018-09-14,53.29232088,6485.7
2018-09-15,52.77842146,6478.04
2018-09-16,51.54504519,6521.408362
2018-09-17,51.54504519,6497.98
2018-09-18,51.59643218,6252.045772
2018-09-19,50.97974405,6335.7
2018-09-20,51.30665312,6386.94
2018-09-21,52.06401113,6492.98
2018-09-22,52.98629651,6750.373222
2018-09-23,53.69812939,6709.657231
2018-09-24,54.51080685,6700.167502
2018-09-25,56.06346294,6581.52
2018-09-26,55.32560518,6429.789184
2018-09-27,54.88144421,6457.181191
2018-09-28,55.40512321,6680.722777
2018-09-29,55.24801656,6619.913315
2018-09-30,55.92880221,6582.242888
2018-10-01,56.45248121,6598.798737
2018-10-02,54.30184097,6573.233437
2018-10-03,54.11345395,6500.68
2018-10-04,54.18746657,6463.910721
2018-10-05,52.74875024,6547.45
2018-10-06,51.15992953,6590.227439
2018-10-07,49.8615219,6550.465384
2018-10-08,48.46816239,6571.275353
2018-10-09,48.3945678,6605.747219
2018-10-10,48.64331228,6589.48
2018-10-11,49.18471592,6523.284643
2018-10-12,49.28665632,6154.69
2018-10-13,50.102152,6187.92505
2018-10-14,48.67502768,6196.456837
2018-10-15,50.05118181,6183.638558
2018-10-16,50.30601905,6439.049438
2018-10-17,50.00021161,6457.401039
2018-10-18,48.89451862,6442.567278
2018-10-19,49.14001728,6394.95
2018-10-20,48.97591139,6384.333295
2018-10-21,49.94241971,6413.960328
2018-10-22,49.29727396,6414.80825
2018-10-23,49.97918262,6408.285042
2018-10-24,48.49474776,6395.063587
2018-10-25,48.22424536,6413.564314
2018-10-26,48.27335885,6394.74335
2018-10-27,47.9296057,6404.87
2018-10-28,48.02781892,6408.492455
2018-10-29,47.58585255,6404.17197
2018-10-30,47.58585255,6265.2
2018-10-31,50.04125183,6268.361536
2018-11-01,50.87631864,6303.599954
2018-11-02,50.79683867,6343.770757
2018-11-03,51.93505597,6349.8
2018-11-04,51.03186426,6332.7449
2018-11-05,50.85361834,6421.939847
2018-11-06,49.50566959,6404.104682
2018-11-07,47.8128488,6447.06
2018-11-08,46.12480906,6501.413828
2018-11-09,45.34797286,6408.463631
2018-11-10,43.89140839,6335.617054
2018-11-11,45.00811552,6348.146138
2018-11-12,44.81389967,6360.101666
2018-11-13,44.42546798,6326.570971
2018-11-14,44.66823099,6260.91
2018-11-15,44.95954117,5599.809557
2018-11-16,44.88587074,5575.56
2018-11-17,45.04516145,5513.283966
2018-11-18,43.48697557,5504.420315
2018-11-19,42.35500143,5557.005967
2018-11-20,42.46385529,4734.06
2018-11-21,40.63041474,4354.46
2018-11-22,39.94977561,4546.596152
2018-11-23,39.370157,4261.796643
2018-11-24,39.0321341,4288.235543
2018-11-25,38.88503532,3780.94018
2018-11-26,37.92482855,3937.045839
2018-11-27,37.54261445,3724.458365
2018-11-28,37.73534693,3773.21581
2018-11-29,36.54305039,4217.213203
2018-11-30,35.1598585,4245.470551
2018-12-01,34.04830692,3975.83693
2018-12-02,33.20990931,4143.352875
2018-12-03,32.70580949,4099.8
2018-12-04,31.8220591,3833.811826
2018-12-05,31.30669946,3902.707187
2018-12-06,31.58115606,3690.412605
2018-12-07,31.30862717,3433.26
2018-12-08,30.53553594,3380.68
2018-12-09,30.32139067,3398.8
2018-12-10,30.31582157,3532
2018-12-11,29.87597093,3411.061752
2018-12-12,29.53761779,3349.534636
2018-12-13,29.40227171,3431.42
2018-12-14,30.48498005,3262.859122
2018-12-15,31.15174948,3194.234582
2018-12-16,30.65200795,3182.968714
2018-12-17,31.78673589,3193.78
2018-12-18,31.78653573,3498.500747
2018-12-19,32.21544453,3667.174003
2018-12-20,31.9139656,3683.591519
2018-12-21,31.25795662,4075.937342
2018-12-22,31.73696216,3838.988031
2018-12-23,33.37973858,3982.023102
2018-12-24,32.77695446,3945.757092
2018-12-25,33.49297379,4034.351456
